classifier,strategy,budget_pct,run,n_labeled,accuracy,f1_score,avg_query_time,avg_train_time
SVM,Margin Sampling,0.8,3,5247,0.5469512195121952,0.17734558234788997,0.9188050140034069,3.7435798211531206
SVM,Margin Sampling,0.8,4,5247,0.5469512195121952,0.17743192991707504,0.9334000674161044,3.8832054138183594
SVM,Margin Sampling,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.7935115190652701,4.963373147524321
SVM,Margin Sampling,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.796573070379404,5.060682058334351
SVM,Margin Sampling,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.8630530650799091,5.358054271111121
SVM,Margin Sampling,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.8271947824037992,5.140027853158804
SVM,Margin Sampling,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.8489193732921894,5.314318766960731
SVM,Least Confidence,0.2,0,1311,0.5384146341463415,0.18429098324121218,0.409564733505249,0.23186143239339194
SVM,Least Confidence,0.2,1,1311,0.5420731707317074,0.15982200259938922,0.40470043818155926,0.25278671582539874
SVM,Least Confidence,0.2,2,1311,0.5317073170731708,0.17660943528395295,0.48479294776916504,0.2809932231903076
SVM,Least Confidence,0.2,3,1311,0.5292682926829269,0.1574932978816769,0.40752696990966797,0.21831591924031576
SVM,Least Confidence,0.2,4,1311,0.5152439024390244,0.1372636791585346,0.5069435437520345,0.32251596450805664
SVM,Least Confidence,0.4,0,2623,0.5445121951219513,0.1772575782711787,0.7365056673685709,1.0469798644383748
SVM,Least Confidence,0.4,1,2623,0.5341463414634147,0.153130462692594,0.6974407434463501,1.0133878389994304
SVM,Least Confidence,0.4,2,2623,0.5426829268292683,0.17384088719183144,0.7600986957550049,1.1382879416147869
SVM,Least Confidence,0.4,3,2623,0.5390243902439025,0.16685474303527403,0.7219030857086182,1.0424344539642334
SVM,Least Confidence,0.4,4,2623,0.49634146341463414,0.1676557039543497,0.7908293406168619,1.2410904169082642
SVM,Least Confidence,0.6,0,3935,0.5469512195121952,0.18627514237496548,0.8144580125808716,1.7164743840694427
SVM,Least Confidence,0.6,1,3935,0.5481707317073171,0.17900678539364745,0.8147963285446167,1.8375262320041656
SVM,Least Confidence,0.6,2,3935,0.5463414634146342,0.17457113490164952,0.8708045184612274,2.0140965282917023
SVM,Least Confidence,0.6,3,3935,0.5487804878048781,0.17955323337011736,0.8371008038520813,1.8526192009449005
SVM,Least Confidence,0.6,4,3935,0.5463414634146342,0.17774983984388654,0.884214460849762,2.0526759922504425
SVM,Least Confidence,0.8,0,5247,0.551219512195122,0.18606419947603187,0.8506394299593839,3.479426058855924
SVM,Least Confidence,0.8,1,5247,0.5469512195121952,0.17734558234788997,0.8423808054490523,3.531870733607899
SVM,Least Confidence,0.8,2,5247,0.5469512195121952,0.17734558234788997,0.9151217070492831,3.9349619258533823
SVM,Least Confidence,0.8,3,5247,0.5469512195121952,0.17734558234788997,0.8782172419808127,3.8230797810987993
SVM,Least Confidence,0.8,4,5247,0.5469512195121952,0.17734558234788997,0.9459857073697177,4.092817306518555
SVM,Least Confidence,1.0,0,6559,0.5469512195121952,0.17743192991707504,0.8329653373131385,5.03219538468581
SVM,Least Confidence,1.0,1,6559,0.5469512195121952,0.17743192991707504,0.7791105417104868,4.98546759898846
SVM,Least Confidence,1.0,2,6559,0.5469512195121952,0.17743192991707504,0.8494256826547476,5.514338585046621
SVM,Least Confidence,1.0,3,6559,0.5469512195121952,0.17743192991707504,0.807569485444289,5.052076816558838
SVM,Least Confidence,1.0,4,6559,0.5469512195121952,0.17743192991707504,0.8259599942427415,5.2130656242370605
